id,name,status,start_date,end_date,network,country,runtime,rating,rating_count,genres,total_episodes
45606,Snoop & Son: A Dad's Dream,Ended,2015-01-14,,ESPN,US,30,0.0,0,"Family, Sports",5
45607,Repeat After Me,Ended,2015-02-17,,ABC,US,30,0.0,0,Comedy,8
45608,Alaska: Disaster,Ended,Jan/14/2015,Jan/14/2015,Destination America,US,60,0.0,0,"Adventure, Travel",0
45609,How We Live,Pilot Ordered,2015,,NBC,US,30,0.0,0,Comedy,0
45610,Superstore,Ended,2015-11-30,,NBC,US,30,8.2174,23,Comedy,116
45611,American Diner Revival,Ended,2015-05-22,,Food Network,US,30,0.0,0,Food,20
45612,The World Dog Awards,Ended,2015-01-15,,The CW,US,120,0.0,0,"Animals/Pets, Competition",4
45613,David Starkey’s Magna Carta,New Series,Jan/26/2015,,BBC TWO,GB,60,0.0,0,History,1
45614,Touched By Auschwitz,New Series,Jan/27/2015,,BBC TWO,GB,90,0.0,0,"History, Military/War",1
45615,Churchill: A Nation’s Farewell,New Series,Jan/28/2015,,BBC one,GB,60,0.0,0,"Military/War, Holiday",1
45616,Modern Times,Ended,1996-04-24,,BBC Two,GB,50,0.0,0,"Medical, Lifestyle",19
45617,Churchill: 100 Days That Saved Britain,New Series,Jan/25/2015,,itv,GB,60,0.0,0,"History, Military/War",1
45618,From Auschwitz with Love,New Series,Jan/27/2015,,BBC one,GB,30,0.0,0,"History, Military/War",1
45619,The Art of Fly Fishing: Kiss the Water,New Series,Jan/27/2015,,BBC FOUR,GB,60,0.0,0,Lifestyle,0
45620,EastEnders: The Greatest Cliffhangers,New Series,Jan/27/2014,,BBC three,GB,60,10.0,1,Family,3
45621,Hundepatruljen Oslo,New Series,Jan/12/2015,,Viasat 4,NO,45,0.0,0,Crime,3
45622,Brannstasjonen,Ended,2017-01-30,,MAX,NO,30,0.0,0,Drama,57
45623,Биатлон с Дмитрием Губерниевым,Running,2010-12-19,,Матч ТВ,RU,22,0.0,0,Sports,197
45624,800 Words,Ended,2015-09-15,,Seven Network,AU,60,9.4,15,"Comedy, Drama, Family",40
45625,The Principal,Ended,2015-10-07,,SBS,AU,60,0.0,0,Drama,4
45626,The Secret World Of Lewis Carroll,New Series,Jan/31/2015,,BBC TWO,GB,60,0.0,0,"History, Literature",1
45627,The Holocaust: A Story of Remembrance,New Series,Jan/28/2015,,BBC one,GB,30,0.0,0,"History, Lifestyle",1
45628,Eat Well for Less,Ended,2018-05-15,,Nine Network,GB,90,10.0,1,Food,24
45629,The Epic of Everest,New Series,Jan/29/2015,,BBC FOUR,GB,60,0.0,0,"History, Adventure",1
45630,Kraftwerk: Pop Art,New Series,Jan/30/2015,,BBC FOUR,GB,60,0.0,0,"Music, Lifestyle",1
45631,The Secrets of the Tea Chimps,New Series,Jan/10/2015,,Channel 5,GB,60,0.0,0,Animals/Pets,1
45632,Танцор,Ended,Jul/05/2004,Jul/13/2004,Первый канал,RU,51,0.0,0,"Thriller, Adventure",6
45633,He Left Me for My Mother...And Other Betrayals,New Series,Jan/14/2014,,Channel 5,GB,60,0.0,0,Lifestyle,2
45634,Outrageous Births: Tales From the Crib!,New Series,Jan/15/2015,,TLC,US,60,4.0,2,Medical,8
45635,Nicki Minaj's MTV Moments: #Barbzforlife,Ended,Jan/18/2015,Jan/18/2015,MTV,US,30,0.0,0,"Music, Talent",0
45636,Nicki Minaj: My Time Again,Ended,Jan/18/2015,Jan/18/2015,MTV,US,60,0.0,0,"Music, Talent",0
45637,Absolute Zero (US),In Development,Dec/31/2015,,Syfy,US,60,0.0,0,"Action, Sci-Fi, Adventure",0
45639,Kosher Soul,Ended,2015-02-25,,Lifetime,US,30,5.0,2,"Comedy, Drama, Romance/Dating",12
45642,Drunk History,Ended,2015-01-12,,Comedy Central,GB,30,0.0,0,"Comedy, History",26
45645,Donny!,Ended,2015-11-10,,USA Network,US,30,0.0,0,Comedy,6
45646,Gary Owen: I Agree With Myself,Ended,Jan/16/2015,Jan/16/2015,SHOWTIME,US,75,0.0,0,"Comedy, Talent",0
45649,Master of Torque,Canceled/Ended,Mar/03/2014,Jul/18/2014,,JP,6,0.0,0,"Adventure, Anime",4
45650,Грехи отцов,Ended,2004-10-11,,СТС,RU,42,0.0,0,"Mystery, History",29
45655,Arga snickaren VIP,Ended,2015-01-21,,Kanal 5,SE,60,0.0,0,"Celebrities, Housing/Building, Design/Decorating",21
45656,Queens Of Drama,New Series,Apr/26/2015,,Pop TV,US,30,0.0,0,Drama,10
45661,Seriously... Phil Collins,Ended,Sep/08/1990,,CBS,US,60,0.0,0,"Comedy, Music",0
45662,Groundbreakers,New Series,Jan/17/2015,,PLAYBOY TV,US,90,0.0,0,"History, Sex, Cinema/Theatre",5
45664,"Ashita, mama ga inai",Canceled/Ended,Jan/15/2014,Mar/12/2014,NTV,JP,60,0.0,0,Family,0
45665,Patience,New Series,Aug/02/2013,,YouTube,US,11,0.0,0,Comedy,1
45667,Oprah Winfrey Presents: Legends Who Paved The Way,Ended,Jan/18/2015,Jan/18/2015,OPRAH WINFREY NETWORK,US,90,0.0,0,"History, Celebrities, Educational",0
45668,Mississippi Men,Ended,2015-01-28,,History,US,60,10.0,1,"Lifestyle, Outdoors/Wildlife",8
45670,Fat and Back,Canceled/Ended,Jan/18/2015,Jan/25/2015,TLC,US,60,0.0,0,"Lifestyle, Fitness",2
45671,Extreme Alaska,New Series,Jan/18/2015,,NAT GEO WILD,US,60,0.0,0,"Adventure, Outdoors/Wildlife",1
45672,Bad Hair Day,To Be Determined,2022-08-24,,TLC,US,60,0.0,0,Medical,6
45673,The New Yorker Presents,Ended,2015-01-15,,Prime Video,US,30,6.5,2,Educational,11
45674,Better Things,Ended,2016-09-08,,FX,US,10,9.6,10,"Comedy, Drama, Family",52
45681,Yatterman Night,Ended,2015-01-11,,Tokyo MX,JP,23,0.0,0,"Comedy, Action, Anime, Science-Fiction",12
45685,Shadow of the elves,Canceled/Ended,Nov/06/2014,Apr/30/2005,,GB,24,0.0,0,"Adventure, Family, Fantasy, Children Cartoons",0
45688,NHL All-Star Fantasy Draft,New Series,Jan/23/2015,,NBCSN,US,90,0.0,0,"Sports, Competition",1
45690,Война и мир,Running,,,9 канал Израиль+,SU,60,0.0,0,"Drama, History, Military/War",0
45691,Oreca Battle,Returning Series,Apr/07/2014,,TV Tokyo,JP,23,0.0,0,Anime,0
45696,Bizarre Foods: Delicious Destinations,To Be Determined,2015-01-26,,Cooking Channel,US,30,6.6667,3,"Adventure, Travel, Food",194
45697,Strange Inheritance,Ended,2015-01-26,,Fox Business Network,US,30,0.0,0,"Drama, Mystery, History",117
45698,Earth: A New Wild,Ended,2015-02-04,,PBS,US,60,0.0,0,"Educational, Travel",5
45699,Match Made in Heaven,Running,2015-02-04,,WE tv,US,60,5.0,2,Romance/Dating,18
45703,All-American Makers,Ended,2015-01-21,,Science,US,60,7.0,2,DIY,18
45706,Take It From Us,Pilot Ordered,2015,,NBC,US,30,0.0,0,"Comedy, Family",0
45707,RV Nation,Ended,2015-01-21,,Great American Country,US,30,0.0,0,"Lifestyle, Automobiles/Vehicles",20
45714,Car Crash Britain,New Series,Feb/05/2015,,itv,GB,60,0.0,0,Automobiles/Vehicles,2
45715,Reality Bites,Ended,2015-02-05,,ITV2,GB,30,4.0,2,Comedy,6
45716,Apocalypse,New Series,2016,,NBC,US,60,0.0,0,"Comedy, Drama",0
45717,Our Guy in India,Ended,2015-02-01,,Channel 4,GB,60,0.0,0,"Adventure, Travel",2
45720,"I Summon You, Gold!",Canceled/Ended,Apr/06/2013,Sep/22/2013,MBC,KR,65,0.0,0,"Romance/Dating, Family",50
45721,Репортаж Дождя,New Series,Sep/07/2012,,Дождь,RU,15,0.0,0,"History, Politics",132
45722,Fotostudio De Jong,Returning Series,Jan/11/2014,,VPRO,NL,35,0.0,0,"Interview, Arts & Crafts",18
45723,Vossenstreken,Ended,2015-01-19,,VTM,BE,50,0.0,0,"Comedy, Crime, Drama",10
45724,Looking After Jo Jo,Ended,Jan/12/1998,Feb/02/1998,BBC one,GB,50,0.0,0,"Crime, Drama",0
45727,Red Mars,In Development,,,Paramount Network,US,10,0.0,0,"Drama, Action, Science-Fiction",0
45728,В поисках приключений,Ended,Nov/16/2002,Aug/12/2006,Россия-1,RU,44,0.0,0,"Adventure, Lifestyle, Travel, Outdoors/Wildlife",0
45729,2NE1 TV,Canceled/Ended,2009,2011,Mnet,KR,45,0.0,0,Celebrities,4
45731,Mel Brooks Live at the Geffen,Ended,Jan/31/2015,Jan/31/2015,HBO,US,90,0.0,0,"Comedy, Talent",0
45732,Los Cowboys,New Series,Jan/26/2015,,hulu,US,30,0.0,0,"Talent, Lifestyle",1
45733,World's Worst Mom,Ended,Jan/22/2015,,Discovery Life Channel,US,30,0.0,0,Lifestyle,13
45734,Mystery of the Lynx,Ended,Feb/08/2015,Feb/08/2015,NAT GEO WILD,US,60,0.0,0,"Action, Outdoors/Wildlife",0
45735,Breaking Greenville,New Series,Jan/29/2015,,truTV,US,30,8.0,2,"Comedy, Interview",8
45736,Animals in Love,Ended,2015-02-01,,BBC One,GB,60,0.0,0,Nature,2
45737,A Cook Abroad,TBD/On The Bubble,Feb/02/2015,,BBC TWO,GB,60,0.0,0,"Cooking/Food, Lifestyle, Travel",6
45738,Regina: The First Woman Rabbi,New Series,Feb/02/2015,,BBC FOUR,GB,60,0.0,0,"Religion, Lifestyle",1
45739,Gareth Thomas: Game Changer,New Series,Feb/03/2015,,BBC one,GB,60,0.0,0,Lifestyle,1
45740,Rory Bremner's Coalition Report,New Series,Feb/03/2015,,BBC TWO,GB,30,0.0,0,"Comedy, Current Events",1
45741,Cats Do the Funniest Things,New Series,Jan/20/2015,,Channel 5,GB,60,0.0,0,Animals/Pets,1
45742,"Benefits: Can't Work, Won't Work",New Series,Jan/22/2015,,Channel 5,GB,60,0.0,0,Lifestyle,1
45743,The Gift (UK),New Series,Feb/10/2015,,BBC one,GB,60,0.0,0,"Family, Lifestyle",4
45747,The Holidaymakers,New Series,Jan/26/2015,,sky 1,GB,60,0.0,0,"Lifestyle, Travel",8
45748,Desi Rascals,New Series,Jan/20/2015,,sky 1,GB,60,0.0,0,"Family, Lifestyle",20
45750,This is Not Happening,Ended,2015-01-22,,Comedy Central,US,30,7.0,2,Comedy,56
45751,Iliza Shlesinger: Freezing Hot,New Series,Jan/23/2015,,Netflix,US,60,0.0,0,Comedy,0
45753,Papa to kiss in the dark,Canceled/Ended,Nov/23/2005,Dec/21/2005,TNK,JP,30,0.0,0,"Comedy, Drama, Romance/Dating, Anime",1
45754,Mordet,New Series,Jan/20/2015,,TV3,SE,60,0.0,0,Crime,5
45755,Lyckliga gatan,New Series,Jan/07/2015,,TV4,SE,60,0.0,0,"Music, Celebrities, Travel",6
45757,Тест на беременность,To Be Determined,2014-10-08,,KION,RU,10,0.0,0,"Drama, Medical, Romance",48
45758,Les mystères de l'amour,Running,2011-02-12,,TMC,FR,45,0.0,0,"Comedy, Drama",958
45760,Legend of the Superstition Mountains,Ended,2015-02-08,,History,US,60,6.0,2,"Mystery, Adventure, Nature",6
45762,Our Little Family,Ended,2015-02-17,,TLC,US,60,4.0,2,"Drama, Family",17
45763,Insane Pools: Off the Deep End,Ended,2015-02-20,,Animal Planet,US,60,4.0,2,"Housing/Building, Design/Decorating",45
45764,Mix,In Development,,,ABC,US,60,0.0,0,Drama,0
45765,Wicked City,To Be Determined,2022-12-01,,ALLBLK,US,10,7.0,2,"Drama, Supernatural",23
45766,Heartbeat,Ended,2016-03-22,,NBC,US,60,5.0,1,"Drama, Medical",10
45767,With This Ring,Ended,Jan/24/2015,Jan/24/2015,Lifetime,US,120,0.0,0,"Comedy, Romance/Dating",0
45770,Quantico,Ended,2015-09-27,,ABC,US,60,8.561,82,"Crime, Mystery, Espionage",57
45771,Shaq Inq.,In Development,2015,,truTV,US,30,0.0,0,Comedy,0
45773,Winter X Games,Running,2002-01-25,,ESPN,US,120,0.0,0,Competition,31
45774,FOX News Reporting,Ended,2010-09-12,,FOX News Channel,US,60,0.0,0,"Politics, Current Events",14
45775,Strażacy,Ended,2015-02-28,,TVP1,PL,45,0.0,0,"Drama, Action",20
45776,Mindf*ck,Running,2015-01-05,,NPO 3,NL,30,0.0,0,Mystery,46
45777,Down With Love,Ended,Jan/31/2010,May/23/2010,CTS,TW,10,0.0,0,"Comedy, Romance/Dating",0
45778,Sugarless,Ended,Oct/03/2012,,NTV,JP,30,0.0,0,"Comedy, Thriller, Teens",0
45779,Duff Till Dawn,Ended,2015-01-29,,Food Network,US,30,0.0,0,Food,6
45780,Life in Pieces,Ended,2015-09-21,,CBS,US,30,7.6667,3,"Comedy, Family",79
45783,Sag Harbor,Ended,Jan/25/2015,Jan/25/2015,OPRAH WINFREY NETWORK,US,60,0.0,0,Lifestyle,0
45784,Víctor Ros,Ended,2015-01-12,,TVE,ES,70,0.0,0,"Action, Thriller, Adventure",14
45788,Взрослые игры,Canceled/Ended,May/19/2008,,Россия-1,RU,43,0.0,0,"Teens, Talent, Dance, Lifestyle",0
45791,Wild Costa Rica,Ended,Jan/25/2015,Jan/25/2015,NAT GEO WILD,US,60,0.0,0,"Educational, Outdoors/Wildlife",0
45792,World War II Spy School,Ended,Jan/25/2015,Jan/25/2015,Smithsonian CHANNEL,US,60,0.0,0,"History, Military/War",0
45793,A Wish Come True,Ended,Jan/31/2015,Jan/31/2015,Hallmark CHANNEL,US,120,0.0,0,"Drama, Romance/Dating",0
45794,Afropop: The Ultimate Cultural Exchange,Running,2008-06-01,,World,US,60,0.0,0,Lifestyle,81
45795,A Path Appears,New Series,Jan/26/2015,,PBS,US,90,0.0,0,Lifestyle,3
45796,WWE 24,Running,2015-01-26,,WWE Network,US,10,9.0,1,Sports,55
45797,Laços de Família,Ended,Jun/05/2000,Feb/03/2001,Rede Globo,BR,45,0.0,0,Drama,3
45798,Blå ögon,Ended,2014-11-30,,SVT1,SE,60,0.0,0,"Drama, Thriller",10
45799,MasterChef Chile,New Series,Oct/26/2014,,Canal 13,CL,120,0.0,0,"Talent, Cooking/Food, Competition",0
45800,Лавка Джона,In Development,Apr/11/2014,,,RU,6,0.0,0,"Comedy, Children, Sketch/Improv, Interview, Talent",0
45801,Ho Goo’s Love,Ended,Feb/09/2015,Mar/31/2015,tvN,KR,60,0.0,0,"Comedy, Romance/Dating",16
45802,Dropped - Heltenes kamp,New Series,Jan/21/2015,,TV2,NO,90,0.0,0,"Adventure, Celebrities, Competition, Outdoors/Wildlife",10
45803,Tantei Kageki Milky Holmes TD,Canceled/Ended,Jan/03/2015,Mar/21/2015,,JP,23,0.0,0,"Comedy, Mystery, Anime",12
45804,Strange Inheritance: Unpacked,New Series,Jan/28/2015,,FOX BUSINESS NETWORK,US,30,10.0,1,Lifestyle,0
45805,The Manipulation Game,Running,2015-01-26,,Science,US,60,0.0,0,Talent,4
45806,The Golf Fix,Ended,2012-01-23,,Golf Channel,US,60,0.0,0,Sports,153
45807,Sex Sent Me to the Slammer,Ended,2015-02-06,,Investigation Discovery,US,30,0.0,0,"Crime, Sex",12
45809,"Fractie, De",New Series,Jan/12/2015,,VPRO,NL,30,0.0,0,"Drama, Politics",10
45810,Lava,Ended,Feb/13/1990,Jan/01/1992,BRT,BE,30,0.0,0,"Comedy, Sketch/Improv",12
45811,MasterChef (Chile),Returning Series,Oct/26/2014,,Canal 13,CL,120,0.0,0,"Talent, Cooking/Food, Competition",27
45812,Raja Chhatrapati,Ended,2008,2009,Star Pravah,IN,50,0.0,0,History,0
45813,Wedding Disaster Specials,New Series,Jan/14/2015,,Channel 5,GB,60,0.0,0,"Romance/Dating, Family, Lifestyle",2
45814,Britain's Flashiest Families,New Series,Jan/27/2015,,Channel 5,GB,60,0.0,0,"Family, Lifestyle",1
45815,Benefits,New Series,Jan/05/2015,,Channel 5,GB,60,0.0,0,"Family, Lifestyle",4
45816,Race to the Pole,New Series,Jan/09/2015,,Channel 5,GB,60,0.0,0,"Adventure, Lifestyle, Travel",4
45817,Heston's Recipe For Romance,New Series,Feb/09/2015,,Channel 4,GB,60,0.0,0,Cooking/Food,1
45818,The Secret Lives of 4 Year Olds,New Series,Feb/10/2015,,Channel 4,GB,60,0.0,0,"Family, Children, Lifestyle",1
45819,Eve,Ended,2015-01-05,,CBBC,GB,30,0.0,0,"Drama, Adventure, Science-Fiction",36
45820,The Catch,Ended,2016-03-24,,ABC,US,60,9.1111,9,"Crime, Drama, Thriller",20
45821,Sharing,In Development,2015,,NBC,US,30,0.0,0,Comedy,0
45822,Casanova,Ended,2015-08-07,,Amazon Prime Video,US,55,0.0,0,"Drama, Romance",1
45823,Virtuoso,In Development,,,HBO,US,10,0.0,0,"Drama, Music",0
45824,The Half of It,In Development,2015,,CBS,US,30,0.0,0,Comedy,0
45825,Tom & Harry,Ended,Feb/03/2015,,één,BE,60,0.0,0,"Drama, Family",10
45826,Accusé,Returning Series,Jan/14/2015,,France 2,FR,52,0.0,0,"Crime, Drama",6
45830,Kid Criminals,New Series,Feb/10/2015,,Channel 4,GB,60,0.0,0,"Crime, Lifestyle",2
45831,Serengeti,To Be Determined,2019-07-04,,BBC iPlayer,US,10,0.0,0,Nature,18
45832,Keyshia Cole: All In,Ended,2015-02-24,,BET,US,30,0.0,0,"Comedy, Drama, Romance",8
45836,Angel from Hell,Ended,2016-01-07,,CBS,US,30,10.0,3,"Comedy, Fantasy",13
45837,"Simon Rattle and the Berlin Philharmonic, London 2015",New Series,Feb/15/2015,,BBC FOUR,GB,80,0.0,0,Music,1
45838,Simon Rattle: The Making Of A Maestro,New Series,Feb/14/2015,,BBC FOUR,GB,60,0.0,0,Music,1
45839,Cycling: World Track Championships 2015,New Series,Feb/19/2015,,BBC TWO,GB,60,0.0,0,Sports,2
45840,2015 GRAMMY® Prediction Special,Ended,Feb/03/2015,Feb/03/2015,AXStv,US,60,0.0,0,"Celebrities, Talent",0
45842,An Idiot’s Guide to Politics,Ended,Feb/11/2015,Feb/11/2015,BBC three,GB,60,0.0,0,"Politics, Lifestyle",1
45843,Megachurch Murder,Ended,Feb/07/2015,Feb/07/2015,Lifetime,US,120,0.0,0,"Crime, Drama",0
45844,All of My Heart,Ended,2015-02-14,,Hallmark Channel,US,120,0.0,0,"Drama, Romance",6
45846,So You Said Yes,Ended,Feb/07/2015,Feb/07/2015,Hallmark CHANNEL,US,120,0.0,0,"Drama, Romance/Dating",0
45847,Met de Deur in Huis (BE),New Series,Jan/07/2015,,VTM,BE,55,0.0,0,"Comedy, Family, Interview, Lifestyle",9
45848,GARO: Makai Senki,Canceled/Ended,Oct/06/2011,,Animax,JP,25,0.0,0,"Horror/Supernatural, Fantasy",24
45849,Matkontrollen,Ended,2015-01-22,,TV 2 Direkte,NO,30,0.0,0,"Interview, Educational, Cooking/Food, Lifestyle",105
45850,Shark Tank,Running,2015-02-08,,Network 10,AU,70,0.0,0,Finance,70
45851,Kimmo,Returning Series,Sep/06/2012,,YLE TV2,FI,25,0.0,0,"Comedy, Drama",29
45852,Gogglebox Australia,Running,2015-02-11,,Network 10,AU,60,10.0,2,Lifestyle,213
45853,Toddler Bowl,Ended,Feb/01/2015,Feb/01/2015,TLC,US,30,0.0,0,"Family, Children",1
45854,The Driver,In Development,2015,,SHOWTIME,US,60,0.0,0,"Crime, Drama",0
45855,Casual,Ended,2015-10-07,,Hulu,US,10,7.6667,3,Comedy,44
45856,Show Me a Hero,Ended,2015-08-16,,HBO,US,60,0.0,0,"Crime, Drama, History",6
45857,Taiji Prodigy - Shao Nian Zhang San Feng,Ended,Jan/01/2001,Dec/31/2001,TVB,CN,45,0.0,0,"Drama, History, Adventure",0
45858,Aquarius (2015),New Series,Mar/01/2015,,SBS,KR,60,0.0,0,Romance/Dating,0
45859,Judge Dredd: Superfiend,Ended,Oct/27/2014,Oct/27/2014,YouTube,US,10,0.0,0,"Crime, Adult Cartoons, Action, Sci-Fi",6
45860,Friday Night Impossible with Jerry Rice,New Series,Jan/30/2015,,GREAT AMERICAN COUNTRY,US,60,10.0,1,"Teens, Sports, Competition",1
45861,Davos Debate: Ending the Experiment,Ended,Jan/30/2015,Jan/30/2015,Bloomberg TELEVISION,US,60,0.0,0,"Finance, Current Events",0
45862,The Friars' Club Roast,New Series,Jan/30/2015,,ESPN 2,US,60,0.0,0,"Comedy, Celebrities",1
45863,LFE,Pilot Ordered,2015,,CBS,US,60,0.0,0,"Drama, Medical",0
45864,The King of 7B,Pilot Rejected,2015,,ABC,US,30,0.0,0,"Comedy, Romance/Dating",0
45865,The 46 Percenters,Pilot Rejected,2015,,ABC,US,30,0.0,0,Comedy,0
45866,The Brainy Bunch,Pilot Ordered,2015,,ABC,US,30,0.0,0,"Comedy, Family",0
45867,Delores & Jermaine,Pilot Rejected,2015,,ABC,US,30,0.0,0,Comedy,0
45868,Beautiful & Twisted,Ended,Jan/31/2015,Jan/31/2015,Lifetime,US,120,0.0,0,"Crime, Drama, Romance/Dating",0
45869,Danni Lowinski,Ended,2013-03-20,,SBS 6,NL,60,0.0,0,"Comedy, Drama",51
45870,Moetan,Ended,Jul/09/2007,Sep/24/2007,Chiba TV,JP,24,0.0,0,"Comedy, Adventure, Fantasy, Anime",13
45871,Команда Зеро,Canceled/Ended,Feb/14/2009,May/23/2009,MBC DramaNet,KR,55,0.0,0,"Comedy, Romance/Dating",16
45872,Jordskott,Ended,2014-11-30,,SVT1,SE,60,0.0,0,"Crime, Drama, Fantasy",18
45873,Мины в фарватере,Ended,2008,2008,Рен-ТВ,RU,50,0.0,0,"Comedy, Drama",0
45874,Ноль кадров в секунду,Returning Series,May/23/2013,,KG,RU,90,0.0,0,"Cooking/Food, Tech/Gaming",70
45875,Winter,Ended,2015-02-04,,Seven Network,AU,60,0.0,0,"Crime, Drama, Thriller",6
45876,Sneaky Pete,Ended,2015-08-07,,Prime Video,US,10,9.4444,9,"Crime, Drama",30
45877,For Justice,In Development,2015,,CBS,US,60,0.0,0,"Crime, Drama",0
45878,Super Bowl Soulful Celebration,Running,2015-02-01,,CBS,US,60,0.0,0,Music,9
45879,Величайшее шоу на Земле!,Ended,Oct/15/2011,Feb/11/2012,Россия - Культура,RU,45,0.0,0,"Drama, Mystery, History, Anthology, Educational, Talent, Cinema/Theatre, Literature, Arts & Crafts",13
45880,Arashi no Shukudai-kun,Canceled/Ended,Oct/02/2006,Mar/22/2010,NTV,JP,10,0.0,0,Comedy,0
45881,Jinx,Canceled,Oct/31/2009,Dec/26/2009,BBC TWO,GB,30,0.0,0,"Comedy, Children",0
45882,Телеовощи,Returning Series,Apr/17/2014,,KG,RU,90,0.0,0,Cinema/Theatre,74
45883,Made in Wales,Returning Series,Oct/26/2009,,BBC TWO,GB,10,0.0,0,"Drama, Action",38
45884,Paw Star Game,Running,,,Hallmark Channel,US,180,0.0,0,"Comedy, Animals/Pets",1
45885,Kids Baking Championship,Running,2015-02-02,,Food Network,US,60,10.0,1,"Children, Food",126
45886,Unwrapped 2.0,Ended,2015-02-02,,Cooking Channel,US,30,4.0,2,Food,42
45887,Super Bowl Press Conference,New Series,Feb/02/2015,,FOX SPORTS 1,US,30,0.0,0,"Interview, Sports, Competition",1
45888,Shipping Wars UK,Ended,2015-02-02,,Channel 4,GB,30,0.0,0,"Finance, Travel, Competition",61
45889,Married Behind Bars,New Series,Feb/05/2015,,Channel 4,GB,60,0.0,0,"Crime, Romance/Dating",1
45890,The Mind of a Murderer,Ended,2015-02-19,,Investigation Discovery,US,60,6.5,2,"Crime, Drama, Thriller",12
45891,A Dal,To Be Determined,2012-01-28,,Duna TV,US,135,0.0,0,Music,87
45892,"Hey Rookie, Welcome to the NFL",Running,2006-09-06,,ESPN2,US,30,0.0,0,Sports,30
45893,X-Rated: The Greatest Adult Movies of All Time,New Series,Feb/06/2015,,SHOWTIME,US,95,0.0,0,"History, Sex, Cinema/Theatre",0
45894,Maximum Choppage,Ended,2015-02-24,,ABC,AU,30,0.0,0,"Comedy, Action",6
45895,Фитиль,Canceled,Jun/04/1962,Aug/03/2008,РТР,RU,4,0.0,0,"Comedy, Sketch/Improv",0
45896,Познер,Returning Series,Nov/17/2008,,Первый канал,RU,50,0.0,0,Interview,198
45897,Cooper Barrett's Guide to Surviving Life,Ended,2016-01-03,,FOX,US,30,0.0,0,Comedy,13
45898,Limo Wars: Las Vegas,In Development,,,A&E,US,30,0.0,0,"Lifestyle, Automobiles/Vehicles",0
45899,What Could Possibly Go Wrong?,Ended,2015-02-07,,Science,US,60,9.0,2,Discovery/Science,29
45900,Junk Food Kids: Who's To Blame?,New Series,Feb/18/2015,,Channel 4,GB,60,0.0,0,"Children, Cooking/Food, Lifestyle",2
45901,Год в Тоскане,Ended,Feb/02/2015,Feb/12/2015,"ТРК ""Украина""",RU,50,0.0,0,"Drama, Romance/Dating, Family",16
45902,Да здравствует любовь!,Canceled/Ended,Jul/16/2011,Jan/29/2012,MBC,KR,60,0.0,0,"Comedy, Romance/Dating",57
45903,I'm a Celebrity: Get Me Out of Here! (AU),Returning Series,Feb/01/2015,,ten,AU,60,0.0,0,"Comedy, Drama, Celebrities, Competition",0
45904,Mar Salgado,Returning Series,Sep/15/2014,,SIC,PT,45,0.0,0,Drama,116
45905,Выстрел,Ended,Feb/09/2015,Feb/17/2015,Первый канал,RU,45,0.0,0,"Drama, Sports",8
45906,Criminal Minds: Beyond Borders,Ended,2016-03-16,,CBS,US,60,7.0,5,"Crime, Drama",26
45907,Happy Time,In Development,2015,,Unknown,US,30,0.0,0,Comedy,0
45908,Lewis and Clark,In Development,,,HBO,US,120,0.0,0,"Drama, History",0
45909,The Advocate,Pilot Rejected,2015,,ABC,US,60,0.0,0,"Drama, Medical",0
45910,Adversaries,In Development,,,NBC,US,60,0.0,0,"Drama, Legal",0
45911,Kingmakers (ABC),Pilot Rejected,2015,,ABC,US,60,0.0,0,"Crime, Drama",0
45912,Hot Girl,Ended,2016-08-10,,Hunan TV,US,70,0.0,0,"Drama, Action, Romance",42
45913,Vixen,Ended,2015-08-25,,CW Seed,US,5,8.7778,9,"Action, Fantasy, Science-Fiction",12
45914,I Survived a Zombie Apocalypse,Ended,2015-02-15,,BBC Three,GB,60,0.0,0,"Action, Horror",8
45915,Полосатое счастье,Canceled/Ended,Jun/11/2012,Jul/14/2012,CTC,RU,48,0.0,0,Comedy,12
45916,Полиглот,Returning Series,Jan/16/2012,,Россия - Культура,RU,45,0.0,0,Educational,112
45917,"Loving, Never Forgetting",Ended,Jun/23/2014,Jul/04/2014,,TW,45,0.0,0,"Drama, Romance/Dating, Family",34
45918,Бессмертник,Ended,2015-02-02,,Україна,UA,45,0.0,0,"Drama, Romance",128
